[unet] training on 500 samples (seed=4)
[unet] param count: 149,641
  epoch   0 | train 0.8385 | test 0.6889
  epoch  10 | train 0.2946 | test 0.3157
  epoch  20 | train 0.2326 | test 0.2831
  epoch  30 | train 0.2039 | test 0.2587
  epoch  40 | train 0.1734 | test 0.2390
  epoch  50 | train 0.1566 | test 0.2326
  epoch  60 | train 0.1415 | test 0.2250
  epoch  70 | train 0.1098 | test 0.2070
  epoch  80 | train 0.1073 | test 0.2107
  epoch  90 | train 0.1054 | test 0.2190
  epoch 100 | train 0.0917 | test 0.1989
  epoch 110 | train 0.0759 | test 0.2016
  epoch 120 | train 0.0682 | test 0.1951
  epoch 130 | train 0.0709 | test 0.1971
  epoch 140 | train 0.0712 | test 0.1977
  epoch 150 | train 0.0640 | test 0.1984
  epoch 160 | train 0.0648 | test 0.1993
  epoch 170 | train 0.0610 | test 0.1965
  epoch 180 | train 0.0585 | test 0.2001
  epoch 190 | train 0.0682 | test 0.2047
  epoch 200 | train 0.0506 | test 0.2013
  epoch 210 | train 0.0437 | test 0.1978
  epoch 220 | train 0.0446 | test 0.1996
  epoch 230 | train 0.0439 | test 0.1995
  epoch 240 | train 0.0448 | test 0.1994
  epoch 250 | train 0.0424 | test 0.2010
  epoch 260 | train 0.0456 | test 0.2002
  epoch 270 | train 0.0423 | test 0.2018
  epoch 280 | train 0.0413 | test 0.2034
  epoch 290 | train 0.0418 | test 0.2015
  epoch 300 | train 0.0384 | test 0.2019
  epoch 310 | train 0.0348 | test 0.2015
  epoch 320 | train 0.0343 | test 0.2011
  epoch 330 | train 0.0337 | test 0.2014
  epoch 340 | train 0.0345 | test 0.2020
  epoch 350 | train 0.0338 | test 0.2024
  epoch 360 | train 0.0330 | test 0.2017
  epoch 370 | train 0.0335 | test 0.2029
  epoch 380 | train 0.0337 | test 0.2025
  epoch 390 | train 0.0324 | test 0.2024
  epoch 400 | train 0.0318 | test 0.2024
  epoch 410 | train 0.0302 | test 0.2027
  epoch 420 | train 0.0300 | test 0.2026
  epoch 430 | train 0.0299 | test 0.2026
  epoch 440 | train 0.0298 | test 0.2026
  epoch 450 | train 0.0294 | test 0.2030
  epoch 460 | train 0.0295 | test 0.2028
  epoch 470 | train 0.0295 | test 0.2034
  epoch 480 | train 0.0294 | test 0.2032
  epoch 490 | train 0.0298 | test 0.2035
  done. final test rel-L2: 0.2035
  checkpoint: checkpoints/unet_N500_seed4_final.eqx
