[fno] training on 500 samples (seed=3)
[fno] param count: 139,745
  epoch   0 | train 0.9985 | test 0.9944
  epoch  10 | train 0.2790 | test 0.2821
  epoch  20 | train 0.1704 | test 0.1841
  epoch  30 | train 0.1187 | test 0.1386
  epoch  40 | train 0.0912 | test 0.1172
  epoch  50 | train 0.0704 | test 0.1051
  epoch  60 | train 0.0597 | test 0.0978
  epoch  70 | train 0.0510 | test 0.0901
  epoch  80 | train 0.0437 | test 0.0864
  epoch  90 | train 0.0412 | test 0.0843
  epoch 100 | train 0.0344 | test 0.0798
  epoch 110 | train 0.0317 | test 0.0788
  epoch 120 | train 0.0299 | test 0.0778
  epoch 130 | train 0.0289 | test 0.0767
  epoch 140 | train 0.0282 | test 0.0761
  epoch 150 | train 0.0272 | test 0.0756
  epoch 160 | train 0.0258 | test 0.0750
  epoch 170 | train 0.0250 | test 0.0739
  epoch 180 | train 0.0253 | test 0.0733
  epoch 190 | train 0.0228 | test 0.0731
  epoch 200 | train 0.0221 | test 0.0723
  epoch 210 | train 0.0209 | test 0.0721
  epoch 220 | train 0.0209 | test 0.0719
  epoch 230 | train 0.0204 | test 0.0717
  epoch 240 | train 0.0200 | test 0.0714
  epoch 250 | train 0.0197 | test 0.0712
  epoch 260 | train 0.0194 | test 0.0709
  epoch 270 | train 0.0191 | test 0.0708
  epoch 280 | train 0.0189 | test 0.0707
  epoch 290 | train 0.0185 | test 0.0706
  epoch 300 | train 0.0183 | test 0.0700
  epoch 310 | train 0.0178 | test 0.0701
  epoch 320 | train 0.0177 | test 0.0700
  epoch 330 | train 0.0175 | test 0.0698
  epoch 340 | train 0.0173 | test 0.0698
  epoch 350 | train 0.0173 | test 0.0695
  epoch 360 | train 0.0171 | test 0.0694
  epoch 370 | train 0.0169 | test 0.0694
  epoch 380 | train 0.0165 | test 0.0693
  epoch 390 | train 0.0166 | test 0.0692
  epoch 400 | train 0.0163 | test 0.0691
  epoch 410 | train 0.0162 | test 0.0690
  epoch 420 | train 0.0162 | test 0.0690
  epoch 430 | train 0.0160 | test 0.0689
  epoch 440 | train 0.0160 | test 0.0688
  epoch 450 | train 0.0159 | test 0.0688
  epoch 460 | train 0.0159 | test 0.0687
  epoch 470 | train 0.0157 | test 0.0687
  epoch 480 | train 0.0157 | test 0.0686
  epoch 490 | train 0.0157 | test 0.0685
  done. final test rel-L2: 0.0685
  checkpoint: checkpoints/fno_N500_seed3_final.eqx
